CZ,11-02-2018 06:00,7260
DE,11-02-2018 06:00,48890.75
DK,11-02-2018 06:00,3968.5
EE,11-02-2018 06:00,1338.9
ES,11-02-2018 06:00,24003
FI,11-02-2018 06:00,11081.18
FR,11-02-2018 06:00,63565
GB,11-02-2018 06:00,31013
GR,11-02-2018 06:00,5143.17
HR,11-02-2018 06:00,1790
HU,11-02-2018 06:00,4555.47
IE,11-02-2018 06:00,2636.1
IS,11-02-2018 06:00,2172.72
IT,11-02-2018 06:00,26529
LT,11-02-2018 06:00,1351
LU,11-02-2018 06:00,656.6
LV,11-02-2018 06:00,839
ME,11-02-2018 06:00,382
MK,11-02-2018 06:00,744
NL,11-02-2018 06:00,11875
NO,11-02-2018 06:00,17855
PL,11-02-2018 06:00,15192
PT,11-02-2018 06:00,4561
RO,11-02-2018 06:00,6363
RS,11-02-2018 06:00,4633
SE,11-02-2018 06:00,18345
SI,11-02-2018 06:00,1491
SK,11-02-2018 06:00,3206.53
TR,11-02-2018 06:00,25793.07
AL,11-02-2018 07:00,1020.51
AT,11-02-2018 07:00,8210
BA,11-02-2018 07:00,1529
BE,11-02-2018 07:00,9325
BG,11-02-2018 07:00,4784.15
CH,11-02-2018 07:00,6739
CY,11-02-2018 07:00,662
CZ,11-02-2018 07:00,7615
DE,11-02-2018 07:00,52479.02
DK,11-02-2018 07:00,4297.5
EE,11-02-2018 07:00,1356.6
ES,11-02-2018 07:00,24750
FI,11-02-2018 07:00,11274.81
FR,11-02-2018 07:00,65859
GB,11-02-2018 07:00,33213
GR,11-02-2018 07:00,5664.88
HR,11-02-2018 07:00,2003
HU,11-02-2018 07:00,4843.09
IE,11-02-2018 07:00,2770.61
IS,11-02-2018 07:00,2168.43
IT,11-02-2018 07:00,28964
LT,11-02-2018 07:00,1461
LU,11-02-2018 07:00,735.7
LV,11-02-2018 07:00,908
ME,11-02-2018 07:00,418
MK,11-02-2018 07:00,855
NL,11-02-2018 07:00,12503
NO,11-02-2018 07:00,18173
PL,11-02-2018 07:00,16159
PT,11-02-2018 07:00,4822
RO,11-02-2018 07:00,6586
RS,11-02-2018 07:00,4987
SE,11-02-2018 07:00,18900
SI,11-02-2018 07:00,1639
SK,11-02-2018 07:00,3408.07
TR,11-02-2018 07:00,27262.3
AL,11-02-2018 08:00,1124.07
AT,11-02-2018 08:00,8568
BA,11-02-2018 08:00,1667
BE,11-02-2018 08:00,9806
BG,11-02-2018 08:00,4977.92
CH,11-02-2018 08:00,6983
CY,11-02-2018 08:00,704
CZ,11-02-2018 08:00,8111
DE,11-02-2018 08:00,56321.68
DK,11-02-2018 08:00,4510.1
EE,11-02-2018 08:00,1349.7
ES,11-02-2018 08:00,27260
FI,11-02-2018 08:00,11540.68
FR,11-02-2018 08:00,68105
GB,11-02-2018 08:00,36155
GR,11-02-2018 08:00,6134.29
HR,11-02-2018 08:00,2172
HU,11-02-2018 08:00,5085.4
IE,11-02-2018 08:00,2883.08
IS,11-02-2018 08:00,2197.46
IT,11-02-2018 08:00,31918
LT,11-02-2018 08:00,1531
LU,11-02-2018 08:00,767
LV,11-02-2018 08:00,947
ME,11-02-2018 08:00,447
MK,11-02-2018 08:00,968
NL,11-02-2018 08:00,13103
NO,11-02-2018 08:00,18826
PL,11-02-2018 08:00,17147
PT,11-02-2018 08:00,5329
RO,11-02-2018 08:00,6694
RS,11-02-2018 08:00,5327
SE,11-02-2018 08:00,19580
SI,11-02-2018 08:00,1729
SK,11-02-2018 08:00,3634.45
TR,11-02-2018 08:00,28232.96
AL,11-02-2018 09:00,1155.24
AT,11-02-2018 09:00,8690
BA,11-02-2018 09:00,1729
BE,11-02-2018 09:00,10138
BG,11-02-2018 09:00,5029.28
CH,11-02-2018 09:00,7043
CY,11-02-2018 09:00,721
CZ,11-02-2018 09:00,8468
DE,11-02-2018 09:00,58964.23
DK,11-02-2018 09:00,4647
EE,11-02-2018 09:00,1337.1
ES,11-02-2018 09:00,29306
FI,11-02-2018 09:00,11621.34
FR,11-02-2018 09:00,69252
GB,11-02-2018 09:00,38386
GR,11-02-2018 09:00,6474.76
HR,11-02-2018 09:00,2275
HU,11-02-2018 09:00,5176.87
IE,11-02-2018 09:00,3202.04
IS,11-02-2018 09:00,2212.64
IT,11-02-2018 09:00,33731
LT,11-02-2018 09:00,1555
LU,11-02-2018 09:00,791.3
LV,11-02-2018 09:00,955
ME,11-02-2018 09:00,454
MK,11-02-2018 09:00,1044
NL,11-02-2018 09:00,13384
NO,11-02-2018 09:00,19228
PL,11-02-2018 09:00,17581
PT,11-02-2018 09:00,5745
RO,11-02-2018 09:00,6674
RS,11-02-2018 09:00,5556
SE,11-02-2018 09:00,20128
SI,11-02-2018 09:00,1778
SK,11-02-2018 09:00,3691.74
TR,11-02-2018 09:00,29262.5
AL,11-02-2018 10:00,1165.09
AT,11-02-2018 10:00,8633
BA,11-02-2018 10:00,1727
BE,11-02-2018 10:00,10472
BG,11-02-2018 10:00,4931.87
CH,11-02-2018 10:00,7298
CY,11-02-2018 10:00,728
CZ,11-02-2018 10:00,8470
DE,11-02-2018 10:00,61033.35
DK,11-02-2018 10:00,4633.6
EE,11-02-2018 10:00,1310.2
ES,11-02-2018 10:00,30065
FI,11-02-2018 10:00,11619.4
FR,11-02-2018 10:00,70053
GB,11-02-2018 10:00,39399
GR,11-02-2018 10:00,6494.1
HR,11-02-2018 10:00,2307
HU,11-02-2018 10:00,5217.16
IE,11-02-2018 10:00,3477.99
IS,11-02-2018 10:00,2237.74
IT,11-02-2018 10:00,34105
LT,11-02-2018 10:00,1553
LU,11-02-2018 10:00,842.7
LV,11-02-2018 10:00,950
ME,11-02-2018 10:00,459
MK,11-02-2018 10:00,1081
NL,11-02-2018 10:00,13499
NO,11-02-2018 10:00,19404
PL,11-02-2018 10:00,17791
PT,11-02-2018 10:00,6095
RO,11-02-2018 10:00,6660
RS,11-02-2018 10:00,5624
SE,11-02-2018 10:00,20304
SI,11-02-2018 10:00,1817
SK,11-02-2018 10:00,3786.83
TR,11-02-2018 10:00,29123.19
AL,11-02-2018 11:00,1184.63
AT,11-02-2018 11:00,8240
BA,11-02-2018 11:00,1713
BE,11-02-2018 11:00,10499
BG,11-02-2018 11:00,4831.71
CH,11-02-2018 11:00,7589
CY,11-02-2018 11:00,747
CZ,11-02-2018 11:00,8314
DE,11-02-2018 11:00,60254.05
DK,11-02-2018 11:00,4626.4
EE,11-02-2018 11:00,1330.7
ES,11-02-2018 11:00,29687
FI,11-02-2018 11:00,11590.7
FR,11-02-2018 11:00,70987
GB,11-02-2018 11:00,40176
GR,11-02-2018 11:00,6315.71
HR,11-02-2018 11:00,2230
HU,11-02-2018 11:00,5120.17
IE,11-02-2018 11:00,3608.2
IS,11-02-2018 11:00,2259.23
IT,11-02-2018 11:00,33969
LT,11-02-2018 11:00,1540
LU,11-02-2018 11:00,824
LV,11-02-2018 11:00,947
ME,11-02-2018 11:00,456
MK,11-02-2018 11:00,1094
NL,11-02-2018 11:00,13500
NO,11-02-2018 11:00,19255
PL,11-02-2018 11:00,17920
PT,11-02-2018 11:00,6233
RO,11-02-2018 11:00,6607
RS,11-02-2018 11:00,5595
SE,11-02-2018 11:00,20386
SI,11-02-2018 11:00,1773
SK,11-02-2018 11:00,3609.36
TR,11-02-2018 11:00,29578.57
AL,11-02-2018 12:00,1188.51
AT,11-02-2018 12:00,7957
BA,11-02-2018 12:00,1678
BE,11-02-2018 12:00,10083
BG,11-02-2018 12:00,4732.98
CH,11-02-2018 12:00,7672
CY,11-02-2018 12:00,771
CZ,11-02-2018 12:00,8170
DE,11-02-2018 12:00,57954.51
DK,11-02-2018 12:00,4536.1
EE,11-02-2018 12:00,1315.8
ES,11-02-2018 12:00,29895
FI,11-02-2018 12:00,11513.28
FR,11-02-2018 12:00,67118
GB,11-02-2018 12:00,41005
GR,11-02-2018 12:00,5838.35
HR,11-02-2018 12:00,2101
HU,11-02-2018 12:00,4964.23
IE,11-02-2018 12:00,3725.43
IS,11-02-2018 12:00,2263.23
IT,11-02-2018 12:00,31635
LT,11-02-2018 12:00,1521
LU,11-02-2018 12:00,789.4
LV,11-02-2018 12:00,940
ME,11-02-2018 12:00,450
MK,11-02-2018 12:00,1086
NL,11-02-2018 12:00,13257
NO,11-02-2018 12:00,19146
PL,11-02-2018 12:00,18038
PT,11-02-2018 12:00,6037
RO,11-02-2018 12:00,6489
RS,11-02-2018 12:00,5469
SE,11-02-2018 12:00,20277
SI,11-02-2018 12:00,1616
SK,11-02-2018 12:00,3487.08
TR,11-02-2018 12:00,29525.2
AL,11-02-2018 13:00,1167.4
AT,11-02-2018 13:00,7855
BA,11-02-2018 13:00,1640
BE,11-02-2018 13:00,9717
BG,11-02-2018 13:00,4737.79
CH,11-02-2018 13:00,7457
CY,11-02-2018 13:00,791
CZ,11-02-2018 13:00,8139
DE,11-02-2018 13:00,56293.02
DK,11-02-2018 13:00,4542.4
EE,11-02-2018 13:00,1319.7
ES,11-02-2018 13:00,29630
FI,11-02-2018 13:00,11485.41
FR,11-02-2018 13:00,64617
GB,11-02-2018 13:00,40835
GR,11-02-2018 13:00,5893.42
HR,11-02-2018 13:00,1983
HU,11-02-2018 13:00,4891.7
IE,11-02-2018 13:00,3685.02
IS,11-02-2018 13:00,2268.28
IT,11-02-2018 13:00,30582
LT,11-02-2018 13:00,1508
LU,11-02-2018 13:00,785.4
LV,11-02-2018 13:00,935
ME,11-02-2018 13:00,447
MK,11-02-2018 13:00,1080
NL,11-02-2018 13:00,13144
NO,11-02-2018 13:00,19349
PL,11-02-2018 13:00,17625
PT,11-02-2018 13:00,5833
RO,11-02-2018 13:00,6488
RS,11-02-2018 13:00,5369
SE,11-02-2018 13:00,20394
SI,11-02-2018 13:00,1570
SK,11-02-2018 13:00,3419.99
TR,11-02-2018 13:00,29549.37
AL,11-02-2018 14:00,1168.08
AT,11-02-2018 14:00,7926
BA,11-02-2018 14:00,1618
BE,11-02-2018 14:00,9657
BG,11-02-2018 14:00,4887.74
CH,11-02-2018 14:00,7040
CY,11-02-2018 14:00,799
CZ,11-02-2018 14:00,8192
DE,11-02-2018 14:00,55622.7
DK,11-02-2018 14:00,4541.4
EE,11-02-2018 14:00,1349.1
ES,11-02-2018 14:00,28247
FI,11-02-2018 14:00,11545.29
FR,11-02-2018 14:00,63555
GB,11-02-2018 14:00,41591
GR,11-02-2018 14:00,5797.41
HR,11-02-2018 14:00,1914
HU,11-02-2018 14:00,4912.45
IE,11-02-2018 14:00,3591.85
IS,11-02-2018 14:00,2256.15
IT,11-02-2018 14:00,31011
LT,11-02-2018 14:00,1503
LU,11-02-2018 14:00,778.9
LV,11-02-2018 14:00,940
ME,11-02-2018 14:00,453
MK,11-02-2018 14:00,1064
NL,11-02-2018 14:00,13263
NO,11-02-2018 14:00,19476
PL,11-02-2018 14:00,17329
PT,11-02-2018 14:00,5752
RO,11-02-2018 14:00,6675
RS,11-02-2018 14:00,5316
SE,11-02-2018 14:00,20550
SI,11-02-2018 14:00,1558
SK,11-02-2018 14:00,3340.26
TR,11-02-2018 14:00,30001.49
AL,11-02-2018 15:00,1188.33
AT,11-02-2018 15:00,8194
BA,11-02-2018 15:00,1631
BE,11-02-2018 15:00,9675
BG,11-02-2018 15:00,5153.49
CH,11-02-2018 15:00,6910
CY,11-02-2018 15:00,803
CZ,11-02-2018 15:00,8209
DE,11-02-2018 15:00,55660.39
DK,11-02-2018 15:00,4625.8
EE,11-02-2018 15:00,1339
ES,11-02-2018 15:00,27586
FI,11-02-2018 15:00,12000.65
FR,11-02-2018 15:00,63544
GB,11-02-2018 15:00,43813
GR,11-02-2018 15:00,5765.43
HR,11-02-2018 15:00,1926
HU,11-02-2018 15:00,4986.28
IE,11-02-2018 15:00,3521.24
IS,11-02-2018 15:00,2248.06
IT,11-02-2018 15:00,30742
LT,11-02-2018 15:00,1582
LU,11-02-2018 15:00,770.8
LV,11-02-2018 15:00,998
ME,11-02-2018 15:00,469
MK,11-02-2018 15:00,1073
NL,11-02-2018 15:00,13574
NO,11-02-2018 15:00,19549
PL,11-02-2018 15:00,17343
PT,11-02-2018 15:00,5737
RO,11-02-2018 15:00,7009
RS,11-02-2018 15:00,5408
SE,11-02-2018 15:00,20901
SI,11-02-2018 15:00,1564
SK,11-02-2018 15:00,3461.44
TR,11-02-2018 15:00,31127.57
AL,11-02-2018 16:00,1255.16
AT,11-02-2018 16:00,8993
BA,11-02-2018 16:00,1764
BE,11-02-2018 16:00,10230
BG,11-02-2018 16:00,5507.49
CH,11-02-2018 16:00,6975
CY,11-02-2018 16:00,800
CZ,11-02-2018 16:00,8430
DE,11-02-2018 16:00,58628.12
DK,11-02-2018 16:00,5097.2
EE,11-02-2018 16:00,1307
ES,11-02-2018 16:00,27396
FI,11-02-2018 16:00,12231.63
FR,11-02-2018 16:00,66277
GB,11-02-2018 16:00,47472
GR,11-02-2018 16:00,6472.11
HR,11-02-2018 16:00,2147
HU,11-02-2018 16:00,5288.01
IE,11-02-2018 16:00,3587.6
IS,11-02-2018 16:00,2263.01
IT,11-02-2018 16:00,33037
LT,11-02-2018 16:00,1655
LU,11-02-2018 16:00,765.8
LV,11-02-2018 16:00,1044
ME,11-02-2018 16:00,488
MK,11-02-2018 16:00,1123
NL,11-02-2018 16:00,14388
NO,11-02-2018 16:00,19902
PL,11-02-2018 16:00,18712
PT,11-02-2018 16:00,5892
RO,11-02-2018 16:00,7427
RS,11-02-2018 16:00,5727
SE,11-02-2018 16:00,21727
SI,11-02-2018 16:00,1667
SK,11-02-2018 16:00,3614.4
TR,11-02-2018 16:00,33156.78
AL,11-02-2018 17:00,1275.75
AT,11-02-2018 17:00,9084
BA,11-02-2018 17:00,1821
BE,11-02-2018 17:00,11066
BG,11-02-2018 17:00,5456.77
CH,11-02-2018 17:00,7360
CY,11-02-2018 17:00,791
CZ,11-02-2018 17:00,8515
DE,11-02-2018 17:00,62413.32
DK,11-02-2018 17:00,5017.2
EE,11-02-2018 17:00,1270.5
ES,11-02-2018 17:00,28742
FI,11-02-2018 17:00,12197.78
FR,11-02-2018 17:00,73525
GB,11-02-2018 17:00,52632
GR,11-02-2018 17:00,6820.09
HR,11-02-2018 17:00,2363
HU,11-02-2018 17:00,5424.33
IE,11-02-2018 17:00,3852.75
IS,11-02-2018 17:00,2278.99
IT,11-02-2018 17:00,37136
LT,11-02-2018 17:00,1636
LU,11-02-2018 17:00,826.1
LV,11-02-2018 17:00,1032
ME,11-02-2018 17:00,486
MK,11-02-2018 17:00,1127
NL,11-02-2018 17:00,15029
NO,11-02-2018 17:00,19987
PL,11-02-2018 17:00,19119
PT,11-02-2018 17:00,6554
RO,11-02-2018 17:00,7515
RS,11-02-2018 17:00,5870
SE,11-02-2018 17:00,22004
SI,11-02-2018 17:00,1802
SK,11-02-2018 17:00,3703.36
TR,11-02-2018 17:00,34061.04
AL,11-02-2018 18:00,1243.32
AT,11-02-2018 18:00,8624
BA,11-02-2018 18:00,1817
BE,11-02-2018 18:00,11036
BG,11-02-2018 18:00,5246.52
CH,11-02-2018 18:00,7149
CY,11-02-2018 18:00,770
CZ,11-02-2018 18:00,8412
DE,11-02-2018 18:00,61150.38
DK,11-02-2018 18:00,4706
EE,11-02-2018 18:00,1229.4
ES,11-02-2018 18:00,31677
FI,11-02-2018 18:00,12014.84
FR,11-02-2018 18:00,73544
GB,11-02-2018 18:00,52844
GR,11-02-2018 18:00,6828.14
HR,11-02-2018 18:00,2429
HU,11-02-2018 18:00,5426.91
IE,11-02-2018 18:00,4100.54
IS,11-02-2018 18:00,2315.62
IT,11-02-2018 18:00,38024
LT,11-02-2018 18:00,1589
LU,11-02-2018 18:00,836.8
LV,11-02-2018 18:00,1012
ME,11-02-2018 18:00,479
MK,11-02-2018 18:00,1112
NL,11-02-2018 18:00,14768
NO,11-02-2018 18:00,19918
PL,11-02-2018 18:00,19227
PT,11-02-2018 18:00,6986
RO,11-02-2018 18:00,7394
RS,11-02-2018 18:00,5857
SE,11-02-2018 18:00,21582
SI,11-02-2018 18:00,1813
SK,11-02-2018 18:00,3684.06
TR,11-02-2018 18:00,33683.01
AL,11-02-2018 19:00,1200.5
AT,11-02-2018 19:00,8191
BA,11-02-2018 19:00,1773
BE,11-02-2018 19:00,10621
BG,11-02-2018 19:00,4950.17
CH,11-02-2018 19:00,6815
CY,11-02-2018 19:00,787
CZ,11-02-2018 19:00,8242
DE,11-02-2018 19:00,58755.32
DK,11-02-2018 19:00,4418.6
EE,11-02-2018 19:00,1168.1
ES,11-02-2018 19:00,33160
FI,11-02-2018 19:00,11502.76
FR,11-02-2018 19:00,70976
GB,11-02-2018 19:00,50969
GR,11-02-2018 19:00,6634.21
HR,11-02-2018 19:00,2414
HU,11-02-2018 19:00,5288.12
IE,11-02-2018 19:00,3972.12
IS,11-02-2018 19:00,2308.37
IT,11-02-2018 19:00,37138
LT,11-02-2018 19:00,1504
LU,11-02-2018 19:00,792.3
LV,11-02-2018 19:00,955
ME,11-02-2018 19:00,469
MK,11-02-2018 19:00,1092
NL,11-02-2018 19:00,14208
NO,11-02-2018 19:00,19548
PL,11-02-2018 19:00,18651
PT,11-02-2018 19:00,7028
RO,11-02-2018 19:00,7019
RS,11-02-2018 19:00,5852
SE,11-02-2018 19:00,20904
SI,11-02-2018 19:00,1766
SK,11-02-2018 19:00,3621.98
TR,11-02-2018 19:00,32938.11
AL,11-02-2018 20:00,1097.62
AT,11-02-2018 20:00,7737
BA,11-02-2018 20:00,1707
BE,11-02-2018 20:00,10317
BG,11-02-2018 20:00,4711.22
CH,11-02-2018 20:00,6552
CY,11-02-2018 20:00,764
CZ,11-02-2018 20:00,7925
DE,11-02-2018 20:00,57389.71
DK,11-02-2018 20:00,4222.9
EE,11-02-2018 20:00,1087
ES,11-02-2018 20:00,33336
FI,11-02-2018 20:00,11741.52
FR,11-02-2018 20:00,68317
GB,11-02-2018 20:00,47925
GR,11-02-2018 20:00,6164.5
HR,11-02-2018 20:00,2388
HU,11-02-2018 20:00,5044.8
IE,11-02-2018 20:00,3774.03
IS,11-02-2018 20:00,2292.46
IT,11-02-2018 20:00,35048
LT,11-02-2018 20:00,1361
LU,11-02-2018 20:00,782.7
LV,11-02-2018 20:00,866
ME,11-02-2018 20:00,455
MK,11-02-2018 20:00,1075
NL,11-02-2018 20:00,13562
NO,11-02-2018 20:00,19288
PL,11-02-2018 20:00,17785
PT,11-02-2018 20:00,6760
RO,11-02-2018 20:00,6511
RS,11-02-2018 20:00,5813
SE,11-02-2018 20:00,20072
SI,11-02-2018 20:00,1638
SK,11-02-2018 20:00,3438.23
TR,11-02-2018 20:00,32569.87
AL,11-02-2018 21:00,959.81
AT,11-02-2018 21:00,7856
BA,11-02-2018 21:00,1548
BE,11-02-2018 21:00,10390
BG,11-02-2018 21:00,4350.39
CH,11-02-2018 21:00,6534
CY,11-02-2018 21:00,743
CZ,11-02-2018 21:00,7840
DE,11-02-2018 21:00,57645.34
DK,11-02-2018 21:00,4164.1
EE,11-02-2018 21:00,998.1
ES,11-02-2018 21:00,32250
FI,11-02-2018 21:00,11646.7
FR,11-02-2018 21:00,71607
GB,11-02-2018 21:00,44111
GR,11-02-2018 21:00,5737.98
HR,11-02-2018 21:00,2243
HU,11-02-2018 21:00,4804.6
IE,11-02-2018 21:00,3564.49
IS,11-02-2018 21:00,2279.72
IT,11-02-2018 21:00,32065
LT,11-02-2018 21:00,1248
LU,11-02-2018 21:00,783.2
LV,11-02-2018 21:00,787
ME,11-02-2018 21:00,435
MK,11-02-2018 21:00,1058
NL,11-02-2018 21:00,12896
NO,11-02-2018 21:00,18815
PL,11-02-2018 21:00,16923
PT,11-02-2018 21:00,6406
RO,11-02-2018 21:00,6118
RS,11-02-2018 21:00,5798
SE,11-02-2018 21:00,19278
SI,11-02-2018 21:00,1523
SK,11-02-2018 21:00,3299.84
TR,11-02-2018 21:00,31507.9
AL,11-02-2018 22:00,764.8
AT,11-02-2018 22:00,7378
BA,11-02-2018 22:00,1386
BE,11-02-2018 22:00,10439
BG,11-02-2018 22:00,3981.62
CH,11-02-2018 22:00,6701
CY,11-02-2018 22:00,718
CZ,11-02-2018 22:00,7534
DE,11-02-2018 22:00,55094.23
DK,11-02-2018 22:00,3852.1
EE,11-02-2018 22:00,943
ES,11-02-2018 22:00,29653
FI,11-02-2018 22:00,11326.35
FR,11-02-2018 22:00,71339
GB,11-02-2018 22:00,39717
GR,11-02-2018 22:00,5186.38
HR,11-02-2018 22:00,1981
HU,11-02-2018 22:00,4566.56
IE,11-02-2018 22:00,3269.04
IS,11-02-2018 22:00,2253.26
IT,11-02-2018 22:00,28523
LT,11-02-2018 22:00,1162
LU,11-02-2018 22:00,772.2
LV,11-02-2018 22:00,727
ME,11-02-2018 22:00,425
MK,11-02-2018 22:00,986
NL,11-02-2018 22:00,12216
NO,11-02-2018 22:00,18216
PL,11-02-2018 22:00,15975
PT,11-02-2018 22:00,5796
RO,11-02-2018 22:00,5837
RS,11-02-2018 22:00,5586
SE,11-02-2018 22:00,18639
SI,11-02-2018 22:00,1455
SK,11-02-2018 22:00,3165.93
TR,11-02-2018 22:00,29624.06
AL,11-02-2018 23:00,631.7
AT,11-02-2018 23:00,7100
BA,11-02-2018 23:00,1243
BE,11-02-2018 23:00,10050
BG,11-02-2018 23:00,3743.03
CH,11-02-2018 23:00,6938
CY,11-02-2018 23:00,688
CZ,11-02-2018 23:00,7265
DE,11-02-2018 23:00,52847.59
DK,11-02-2018 23:00,3600.9
EE,11-02-2018 23:00,915
ES,11-02-2018 23:00,26761
FI,11-02-2018 23:00,10968.4
FR,11-02-2018 23:00,67738
GB,11-02-2018 23:00,35554
GR,11-02-2018 23:00,4710.34
HR,11-02-2018 23:00,1768
HU,11-02-2018 23:00,4310.69
IE,11-02-2018 23:00,3206.24
IS,11-02-2018 23:00,2222.41
IT,11-02-2018 23:00,25823
LT,11-02-2018 23:00,1125
LU,11-02-2018 23:00,747.2
LV,11-02-2018 23:00,695
ME,11-02-2018 23:00,394
MK,11-02-2018 23:00,869
NL,11-02-2018 23:00,11754
NO,11-02-2018 23:00,17676
PL,11-02-2018 23:00,15222
PT,11-02-2018 23:00,5301
RO,11-02-2018 23:00,5610
RS,11-02-2018 23:00,5437
SE,11-02-2018 23:00,17896
SI,11-02-2018 23:00,1394
SK,11-02-2018 23:00,3120.32
TR,11-02-2018 23:00,27768.84
AL,12-02-2018 00:00,554.19
AT,12-02-2018 00:00,6936
BA,12-02-2018 00:00,1166
BE,12-02-2018 00:00,9670
BG,12-02-2018 00:00,3638.87
CH,12-02-2018 00:00,7038
CY,12-02-2018 00:00,658
CZ,12-02-2018 00:00,7424
DE,12-02-2018 00:00,51148.13
DK,12-02-2018 00:00,3578
EE,12-02-2018 00:00,898
ES,12-02-2018 00:00,24827
FI,12-02-2018 00:00,10813.05
FR,12-02-2018 00:00,67006
GB,12-02-2018 00:00,35060
GR,12-02-2018 00:00,4667.14
HR,12-02-2018 00:00,1627
HU,12-02-2018 00:00,4203.47
IE,12-02-2018 00:00,3013.64
IS,12-02-2018 00:00,2198.47
IT,12-02-2018 00:00,24354
LT,12-02-2018 00:00,1105
LU,12-02-2018 00:00,728
LV,12-02-2018 00:00,684
ME,12-02-2018 00:00,359
MK,12-02-2018 00:00,755
NL,12-02-2018 00:00,11394
NO,12-02-2018 00:00,17436
PL,12-02-2018 00:00,14809
PT,12-02-2018 00:00,4921
RO,12-02-2018 00:00,5551
RS,12-02-2018 00:00,5059
SE,12-02-2018 00:00,17852
SI,12-02-2018 00:00,1345
SK,12-02-2018 00:00,3028.88
TR,12-02-2018 00:00,26643.03
AL,12-02-2018 01:00,530.46
AT,12-02-2018 01:00,6822
BA,12-02-2018 01:00,1123
BE,12-02-2018 01:00,9326
BG,12-02-2018 01:00,3589.92
CH,12-02-2018 01:00,7072
CY,12-02-2018 01:00,628
CZ,12-02-2018 01:00,7306
DE,12-02-2018 01:00,50398.18
DK,12-02-2018 01:00,3640
EE,12-02-2018 01:00,893.3
ES,12-02-2018 01:00,23598
FI,12-02-2018 01:00,10780.78
FR,12-02-2018 01:00,65394
GB,12-02-2018 01:00,35060
GR,12-02-2018 01:00,4545.3
HR,12-02-2018 01:00,1556
HU,12-02-2018 01:00,4023.09
IE,12-02-2018 01:00,2826.82
IS,12-02-2018 01:00,2185.44
IT,12-02-2018 01:00,23663
LT,12-02-2018 01:00,1100
LU,12-02-2018 01:00,727.4
LV,12-02-2018 01:00,674
ME,12-02-2018 01:00,326
MK,12-02-2018 01:00,683
NL,12-02-2018 01:00,11262
NO,12-02-2018 01:00,17386
PL,12-02-2018 01:00,14610
PT,12-02-2018 01:00,4711
RO,12-02-2018 01:00,5545
RS,12-02-2018 01:00,4708
SE,12-02-2018 01:00,17765
SI,12-02-2018 01:00,1318
SK,12-02-2018 01:00,3033.46
TR,12-02-2018 01:00,26036.82
AL,12-02-2018 02:00,521.37
AT,12-02-2018 02:00,6791
BA,12-02-2018 02:00,1116
BE,12-02-2018 02:00,9206
BG,12-02-2018 02:00,3609.34
CH,12-02-2018 02:00,7084
CY,12-02-2018 02:00,603
CZ,12-02-2018 02:00,7286
DE,12-02-2018 02:00,50656.85
DK,12-02-2018 02:00,3538.5
EE,12-02-2018 02:00,902.5
ES,12-02-2018 02:00,23275
FI,12-02-2018 02:00,10858.41
FR,12-02-2018 02:00,63718
GB,12-02-2018 02:00,34412
GR,12-02-2018 02:00,4462.04
HR,12-02-2018 02:00,1534
HU,12-02-2018 02:00,3959.02
IE,12-02-2018 02:00,2727.46
IS,12-02-2018 02:00,2181.11
IT,12-02-2018 02:00,23522
LT,12-02-2018 02:00,1114
LU,12-02-2018 02:00,709.7
LV,12-02-2018 02:00,688
ME,12-02-2018 02:00,309
MK,12-02-2018 02:00,646
NL,12-02-2018 02:00,11233
NO,12-02-2018 02:00,17475
PL,12-02-2018 02:00,14597
PT,12-02-2018 02:00,4645
RO,12-02-2018 02:00,5587
RS,12-02-2018 02:00,4473
SE,12-02-2018 02:00,17850
SI,12-02-2018 02:00,1305
SK,12-02-2018 02:00,3019.71
TR,12-02-2018 02:00,25917.18
AL,12-02-2018 03:00,530.39
AT,12-02-2018 03:00,7209
BA,12-02-2018 03:00,1134
BE,12-02-2018 03:00,9243
BG,12-02-2018 03:00,3810.5
CH,12-02-2018 03:00,7108
CY,12-02-2018 03:00,584
CZ,12-02-2018 03:00,7409
DE,12-02-2018 03:00,52168.03
DK,12-02-2018 03:00,3614.9
EE,12-02-2018 03:00,943.9
ES,12-02-2018 03:00,23317
FI,12-02-2018 03:00,11239.28
FR,12-02-2018 03:00,64375
GB,12-02-2018 03:00,33856
GR,12-02-2018 03:00,4598.44
HR,12-02-2018 03:00,1567
HU,12-02-2018 03:00,4109.18
IE,12-02-2018 03:00,2664.56
IS,12-02-2018 03:00,2181.49
IT,12-02-2018 03:00,24083
LT,12-02-2018 03:00,1189
LU,12-02-2018 03:00,739.4
LV,12-02-2018 03:00,740
ME,12-02-2018 03:00,304
MK,12-02-2018 03:00,642
NL,12-02-2018 03:00,11382
NO,12-02-2018 03:00,17628
PL,12-02-2018 03:00,15055
PT,12-02-2018 03:00,4617
RO,12-02-2018 03:00,5889
RS,12-02-2018 03:00,4407
SE,12-02-2018 03:00,18088
SI,12-02-2018 03:00,1344
SK,12-02-2018 03:00,3100.89
TR,12-02-2018 03:00,26458.98
AL,12-02-2018 04:00,598.59
AT,12-02-2018 04:00,8285
BA,12-02-2018 04:00,1232
BE,12-02-2018 04:00,9733
BG,12-02-2018 04:00,4325.65
CH,12-02-2018 04:00,7423
CY,12-02-2018 04:00,564
CZ,12-02-2018 04:00,7980
DE,12-02-2018 04:00,55890.64
DK,12-02-2018 04:00,3794.8
EE,12-02-2018 04:00,1079.9
